#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	11525854	TRINITY R A DOUGLAS CITY CA	16612	00065	2016-09-09 20:00:00	PDT	7.12		2016-09-09 23:08:34
USGS	11526250	TRINITY R A JUNCTION CITY CA	16615	00060	2016-09-09 19:45:00	PDT	971		2016-09-09 22:56:32
USGS	11526250	TRINITY R A JUNCTION CITY CA	16616	00065	2016-09-09 19:45:00	PDT	2.59		2016-09-09 22:56:32
USGS	11526400	TRINITY R AB NF TRINITY R NR HELENA CA	16621	00060	2016-09-09 19:45:00	PDT	970		2016-09-09 22:56:32
USGS	11526400	TRINITY R AB NF TRINITY R NR HELENA CA	16622	00065	2016-09-09 19:45:00	PDT	9.99		2016-09-09 22:56:32
USGS	11526500	NF TRINITY R A HELENA CA	16625	00060	2016-09-09 20:00:00	PDT	20		2016-09-09 23:08:34
USGS	11526500	NF TRINITY R A HELENA CA	16626	00065	2016-09-09 20:00:00	PDT	3.46		2016-09-09 23:08:34
USGS	11527000	TRINITY R NR BURNT RANCH CA	16629	00060	2016-09-09 19:45:00	PDT	1020		2016-09-09 22:52:34
USGS	11527000	TRINITY R NR BURNT RANCH CA	16630	00065	2016-09-09 19:45:00	PDT	3.91		2016-09-09 22:52:34
USGS	11528700	SF TRINITY R BL HYAMPOM CA	16633	00060	2016-09-09 19:30:00	PDT	42		2016-09-09 22:38:32
USGS	11528700	SF TRINITY R BL HYAMPOM CA	16634	00065	2016-09-09 19:30:00	PDT	2.85		2016-09-09 22:38:32
USGS	11530000	TRINITY R A HOOPA CA	16637	00010	2016-09-09 20:00:00	PDT	18.7		2016-09-09 23:08:34
USGS	11530000	TRINITY R A HOOPA CA	16638	00060	2016-09-09 20:00:00	PDT	1130		2016-09-09 23:08:34
USGS	11530000	TRINITY R A HOOPA CA	16639	00065	2016-09-09 20:00:00	PDT	12.27		2016-09-09 23:08:34
USGS	11530500	KLAMATH R NR KLAMATH CA	16642	00060	2016-09-09 19:30:00	PDT	2920		2016-09-09 22:52:34
USGS	11530500	KLAMATH R NR KLAMATH CA	16643	00065	2016-09-09 19:30:00	PDT	8.31		2016-09-09 22:52:34
USGS	11530500	KLAMATH R NR KLAMATH CA	16645	00010	2016-09-09 19:30:00	PDT	19.9		2016-09-09 22:52:34
USGS	11532500	SMITH R NR CRESCENT CITY CA	16648	00060	2016-09-09 19:45:00	PDT	231		2016-09-09 22:56:32
USGS	11532500	SMITH R NR CRESCENT CITY CA	16649	00065	2016-09-09 19:45:00	PDT	4.76		2016-09-09 22:56:32
USGS	11532650	SMITH R NR FORT DICK CA	16652	00065	2016-09-09 20:15:00	PDT	11.76		2016-09-09 23:26:32
USGS	12010000	NASELLE RIVER NEAR NASELLE, WA	150542	00060	2016-09-09 19:30:00	PDT	30		2016-09-09 22:41:44
USGS	12010000	NASELLE RIVER NEAR NASELLE, WA	150543	00065	2016-09-09 19:30:00	PDT	3.76		2016-09-09 22:41:44
USGS	12013500	WILLAPA RIVER NEAR WILLAPA, WA	150544	00060	2016-09-09 19:45:00	PDT	31		2016-09-09 22:49:07
USGS	12013500	WILLAPA RIVER NEAR WILLAPA, WA	150545	00065	2016-09-09 19:45:00	PDT	2.91		2016-09-09 22:49:07
USGS	12019310	CHEHALIS RIVER ABOVE MAHAFFEY CREEK NR PE ELL, WA	150548	00060	2016-09-09 19:30:00	PDT	27		2016-09-09 22:48:48
USGS	12019310	CHEHALIS RIVER ABOVE MAHAFFEY CREEK NR PE ELL, WA	150549	00065	2016-09-09 19:30:00	PDT	16.48		2016-09-09 22:48:48
USGS	12020000	CHEHALIS RIVER NEAR DOTY, WA	150552	00060	2016-09-09 19:30:00	PDT	29		2016-09-09 23:11:35
USGS	12020000	CHEHALIS RIVER NEAR DOTY, WA	150553	00065	2016-09-09 19:30:00	PDT	1.73		2016-09-09 23:11:35
USGS	12020000	CHEHALIS RIVER NEAR DOTY, WA	150556	00020	2016-09-09 19:30:00	PDT	16.1		2016-09-09 23:11:35
USGS	12020000	CHEHALIS RIVER NEAR DOTY, WA	150557	00045	2016-09-09 19:30:00	PDT	0.00		2016-09-09 23:11:35
USGS	12020525	ELK CREEK BELOW DEER CREEK NEAR DOTY, WA	150558	00060	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:15:03
USGS	12020525	ELK CREEK BELOW DEER CREEK NEAR DOTY, WA	150559	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:15:03
USGS	12020800	SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD, WA	150562	00060	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:19:10
USGS	12020800	SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD, WA	150563	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:19:10
USGS	12021800	CHEHALIS RIVER NEAR ADNA, WA	150567	00060	2016-09-09 19:30:00	PDT	83		2016-09-09 22:35:12
USGS	12021800	CHEHALIS RIVER NEAR ADNA, WA	150568	00065	2016-09-09 19:30:00	PDT	189.43		2016-09-09 22:35:12
USGS	12021800	CHEHALIS RIVER NEAR ADNA, WA	150571	63158	2016-09-09 19:30:00	PDT	189.43		2016-09-09 22:35:12
USGS	12024000	SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA	150572	00060	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:23:17
USGS	12024000	SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA	150573	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:23:17
USGS	12024400	NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA	150577	00060	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:25:04
USGS	12024400	NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA	150578	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:25:04
USGS	12025000	NEWAUKUM RIVER NEAR CHEHALIS, WA	150582	00060	2016-09-09 19:45:00	PDT	55		2016-09-09 23:13:25
USGS	12025000	NEWAUKUM RIVER NEAR CHEHALIS, WA	150583	00065	2016-09-09 19:45:00	PDT	0.69		2016-09-09 23:13:25
USGS	12025100	CHEHALIS RIVER AT WWTP AT CHEHALIS, WA	150586	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:29:04
USGS	12025100	CHEHALIS RIVER AT WWTP AT CHEHALIS, WA	150590	63158	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:29:04
USGS	12025500	CHEHALIS RIVER AT CENTRALIA, WA	150595	00065	2016-09-09 20:00:00	PDT	48.25		2016-09-09 22:41:44
USGS	12025700	SKOOKUMCHUCK RIVER NEAR VAIL, WA	150596	00060	2016-09-09 20:00:00	PDT	16		2016-09-09 23:05:10
USGS	12025700	SKOOKUMCHUCK RIVER NEAR VAIL, WA	150597	00065	2016-09-09 20:00:00	PDT	3.01		2016-09-09 23:05:10
USGS	12026150	SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA	150600	00060	2016-09-09 19:45:00	PDT	121		2016-09-09 22:49:38
USGS	12026150	SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA	150601	00065	2016-09-09 19:45:00	PDT	5.24		2016-09-09 22:49:38
USGS	12026150	SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA	150604	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:49:38
USGS	12026400	SKOOKUMCHUCK RIVER NEAR BUCODA, WA	150605	00060	2016-09-09 19:45:00	PDT	71		2016-09-09 22:59:23
USGS	12026400	SKOOKUMCHUCK RIVER NEAR BUCODA, WA	150606	00065	2016-09-09 19:45:00	PDT	5.38		2016-09-09 22:59:23
USGS	12026400	SKOOKUMCHUCK RIVER NEAR BUCODA, WA	150609	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:59:23
USGS	12026600	SKOOKUMCHUCK RIVER AT CENTRALIA, WA	150610	00065	2016-09-09 18:30:00	PDT	73.02		2016-09-09 22:43:33
USGS	12027500	CHEHALIS RIVER NEAR GRAND MOUND, WA	150611	00060	2016-09-09 20:00:00	PDT	309		2016-09-09 23:05:37
USGS	12027500	CHEHALIS RIVER NEAR GRAND MOUND, WA	150612	00065	2016-09-09 20:00:00	PDT	3.33		2016-09-09 23:05:37
USGS	12028060	CHEHALIS RIVER NEAR ROCHESTER, WA	150615	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-03 04:50:48
USGS	12028060	CHEHALIS RIVER NEAR ROCHESTER, WA	150618	63158	2016-04-30 23:45:00	PDT	101.74		2016-09-03 04:50:48
USGS	12031000	CHEHALIS RIVER AT PORTER, WA	150619	00060	2016-09-09 19:45:00	PDT	431		2016-09-09 22:59:23
USGS	12031000	CHEHALIS RIVER AT PORTER, WA	150620	00065	2016-09-09 19:45:00	PDT	3.65		2016-09-09 22:59:23
USGS	12035000	SATSOP RIVER NEAR SATSOP, WA	150623	00060	2016-09-09 20:15:00	PDT	255		2016-09-09 23:23:35
USGS	12035000	SATSOP RIVER NEAR SATSOP, WA	150624	00065	2016-09-09 20:15:00	PDT	25.15		2016-09-09 23:23:35
USGS	12035100	CHEHALIS RIVER NEAR MONTESANO, WA	150627	00065	2016-09-09 20:00:00	PDT	6.96		2016-09-09 23:17:01
USGS	12035380	WYNOOCHEE LAKE NEAR GRISDALE, WA	150630	62614	2016-09-09 19:45:00	PDT	743.75		2016-09-09 22:53:31
USGS	12035380	WYNOOCHEE LAKE NEAR GRISDALE, WA	150631	00021	2016-09-09 19:45:00	PDT	60.9		2016-09-09 22:53:31
USGS	12035380	WYNOOCHEE LAKE NEAR GRISDALE, WA	150632	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:53:31
USGS	12035400	WYNOOCHEE RIVER NEAR GRISDALE, WA	150633	00060	2016-09-09 19:45:00	PDT	196		2016-09-09 22:53:31
USGS	12035400	WYNOOCHEE RIVER NEAR GRISDALE, WA	150634	00065	2016-09-09 19:45:00	PDT	1.23		2016-09-09 22:53:31
USGS	12035450	BIG CREEK NEAR GRISDALE, WA	150637	00065	2016-04-30 23:45:00	PDT	Ssn		2016-09-08 20:19:14
USGS	12036000	WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA	150640	00060	2016-09-09 19:45:00	PDT	241		2016-09-09 22:53:31
USGS	12036000	WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA	150641	00065	2016-09-09 19:45:00	PDT	4.74		2016-09-09 22:53:31
USGS	12037400	WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA	150644	00060	2016-09-09 19:45:00	PDT	152		2016-09-09 22:53:31
USGS	12037400	WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA	150645	00065	2016-09-09 19:45:00	PDT	2.63		2016-09-09 22:53:31
USGS	12039005	HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA	150648	00060	2016-09-09 19:45:00	PDT	142		2016-09-09 22:49:38
USGS	12039005	HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA	150649	00065	2016-09-09 19:45:00	PDT	9.16		2016-09-09 22:49:38
USGS	12039500	QUINAULT RIVER AT QUINAULT LAKE, WA	150652	00060	2016-09-09 19:45:00	PDT	493		2016-09-09 22:59:23
USGS	12039500	QUINAULT RIVER AT QUINAULT LAKE, WA	150653	00065	2016-09-09 19:45:00	PDT	2.12		2016-09-09 22:59:23
USGS	12039500	QUINAULT RIVER AT QUINAULT LAKE, WA	150657	00010	2016-09-09 19:45:00	PDT	18.6		2016-09-09 22:59:23
USGS	12039510	COOK CREEK BLW HATCHERY NEAR QUINAULT, WA	150658	00060	2016-09-09 19:30:00	PDT	31		2016-09-09 22:37:24
USGS	12039510	COOK CREEK BLW HATCHERY NEAR QUINAULT, WA	150659	00065	2016-09-09 19:30:00	PDT	4.16		2016-09-09 22:37:24
USGS	12040500	QUEETS RIVER NEAR CLEARWATER, WA	150662	00065	2016-09-09 19:30:00	PDT	6.89		2016-09-09 22:39:34
USGS	12040500	QUEETS RIVER NEAR CLEARWATER, WA	150663	00060	2016-09-09 19:30:00	PDT	602		2016-09-09 22:39:34
USGS	12041200	HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA	150666	00060	2016-09-09 20:15:00	PDT	492		2016-09-09 23:27:24
USGS	12041200	HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA	150667	00065	2016-09-09 20:15:00	PDT	1.98		2016-09-09 23:27:24
USGS	12043000	CALAWAH RIVER NEAR FORKS, WA	150670	00060	2016-09-09 19:30:00	PDT	67		2016-09-09 22:39:34
USGS	12043000	CALAWAH RIVER NEAR FORKS, WA	150671	00065	2016-09-09 19:30:00	PDT	2.59		2016-09-09 22:39:34
USGS	12043015	BOGACHIEL RIVER NEAR LA PUSH, WA	150674	00065	2016-09-09 20:00:00	PDT	25.03		2016-09-09 23:11:35
USGS	12043163	TSOO-YESS RIVER BLW MILLER CREEK NEAR OZETTE, WA	150677	00060	2016-09-09 19:30:00	PDT	29		2016-09-09 22:35:12
USGS	12043163	TSOO-YESS RIVER BLW MILLER CREEK NEAR OZETTE, WA	150678	00065	2016-09-09 19:30:00	PDT	4.82		2016-09-09 22:35:12
USGS	12043300	HOKO RIVER NEAR SEKIU, WA	150681	00060	2016-09-09 19:30:00	PDT	35		2016-09-09 22:41:44
USGS	12043300	HOKO RIVER NEAR SEKIU, WA	150682	00065	2016-09-09 19:30:00	PDT	0.96		2016-09-09 22:41:44
USGS	12044900	ELWHA RIVER ABOVE LAKE MILLS NR PORT ANGELES, WA	150686	00065	2016-09-09 19:30:00	PDT	Dis		2016-09-09 22:43:33
USGS	12044900	ELWHA RIVER ABOVE LAKE MILLS NR PORT ANGELES, WA	150689	63680	2015-11-12 22:30:00	PST	Eqp		2016-09-03 05:45:24
USGS	12045500	ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA	150691	00060	2016-09-09 20:00:00	PDT	377		2016-09-09 23:11:35
USGS	12045500	ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA	150692	00065	2016-09-09 20:00:00	PDT	9.23		2016-09-09 23:11:35
USGS	12045500	ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA	150695	63682	2014-07-14 14:45:00	PDT	Eqp		2016-09-03 05:50:20
USGS	12046260	ELWHA RIVER AT DIVERSION NEAR PORT ANGELES, WA	150699	63680	2016-09-09 20:00:00	PDT	0.8		2016-09-09 23:11:35
USGS	12046260	ELWHA RIVER AT DIVERSION NEAR PORT ANGELES, WA	150705	00065	2016-09-09 20:00:00	PDT	71.39		2016-09-09 23:11:35
USGS	12046260	ELWHA RIVER AT DIVERSION NEAR PORT ANGELES, WA	150706	63682	2015-08-30 10:30:00	PDT	530		2016-09-03 05:53:47
USGS	12048000	DUNGENESS RIVER NEAR SEQUIM, WA	150707	00060	2016-09-09 20:15:00	PDT	104		2016-09-09 23:27:24
USGS	12048000	DUNGENESS RIVER NEAR SEQUIM, WA	150708	00065	2016-09-09 20:15:00	PDT	2.57		2016-09-09 23:27:24
USGS	12052210	BIG QUILCENE RIVER BELOW DIVERSION NR QUILCENE, WA	150711	00060	2016-09-09 19:30:00	PDT	28		2016-09-09 22:35:26
USGS	12052210	BIG QUILCENE RIVER BELOW DIVERSION NR QUILCENE, WA	150712	00065	2016-09-09 19:30:00	PDT	0.87		2016-09-09 22:35:26
USGS	12054000	DUCKABUSH RIVER NEAR BRINNON, WA	150713	00060	2016-09-09 19:45:00	PDT	60		2016-09-09 22:53:31
USGS	12054000	DUCKABUSH RIVER NEAR BRINNON, WA	150714	00065	2016-09-09 19:45:00	PDT	0.21		2016-09-09 22:53:31
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150717	00060	2016-09-09 20:00:00	PDT	53		2016-09-09 23:05:37
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150718	00065	2016-09-09 20:00:00	PDT	2.85		2016-09-09 23:05:37
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150719	00045	2016-09-09 20:00:00	PDT	0.00		2016-09-09 23:05:37
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150720	00020	2016-09-09 20:00:00	PDT	14.2		2016-09-09 23:05:37
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150723	00010	2016-09-09 20:00:00	PDT	12.4		2016-09-09 23:05:37
USGS	12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	150724	00021	2016-09-09 20:00:00	PDT	57.6		2016-09-09 23:05:37
USGS	12058790	NF SKOKOMISH R NR LWR CUSHMAN DAM NR POTLATCH, WA	150725	00060	2016-09-09 19:30:00	PDT	169		2016-09-09 22:39:34
USGS	12058790	NF SKOKOMISH R NR LWR CUSHMAN DAM NR POTLATCH, WA	150726	00065	2016-09-09 19:30:00	PDT	1.78		2016-09-09 22:39:34
USGS	12059500	NORTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA	150729	00060	2016-09-09 20:00:00	PDT	157		2016-09-09 23:07:24
USGS	12059500	NORTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA	150730	00065	2016-09-09 20:00:00	PDT	2.74		2016-09-09 23:07:24
USGS	12060500	SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA	150733	00060	2016-09-09 20:00:00	PDT	78		2016-09-09 23:09:24
USGS	12060500	SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA	150734	00065	2016-09-09 20:00:00	PDT	0.92		2016-09-09 23:09:24
USGS	12061500	SKOKOMISH RIVER NEAR POTLATCH, WA	150739	00060	2016-09-09 20:00:00	PDT	291		2016-09-09 23:09:24
USGS	12061500	SKOKOMISH RIVER NEAR POTLATCH, WA	150740	00065	2016-09-09 20:00:00	PDT	12.67		2016-09-09 23:09:24
USGS	12073500	HUGE CREEK NEAR WAUNA, WA	150747	00060	2016-09-09 20:15:00	PDT	4.9		2016-09-09 23:23:35
USGS	12073500	HUGE CREEK NEAR WAUNA, WA	150748	00065	2016-09-09 20:15:00	PDT	1.29		2016-09-09 23:23:35
USGS	12076800	GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON, WA	150751	00060	2016-09-09 20:00:00	PDT	37		2016-09-09 23:11:35
USGS	12076800	GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON, WA	150752	00065	2016-09-09 20:00:00	PDT	18.92		2016-09-09 23:11:35
USGS	12079000	DESCHUTES RIVER NEAR RAINIER, WA	150755	00060	2016-09-09 19:45:00	PDT	28		2016-09-09 22:49:38
USGS	12079000	DESCHUTES RIVER NEAR RAINIER, WA	150756	00065	2016-09-09 19:45:00	PDT	3.04		2016-09-09 22:49:38
USGS	12080010	DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA	150759	00060	2016-09-09 19:45:00	PDT	108		2016-09-09 22:51:34
USGS	12080010	DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA	150760	00065	2016-09-09 19:45:00	PDT	24.89		2016-09-09 22:51:34
USGS	12082500	NISQUALLY RIVER NEAR NATIONAL, WA	150763	00060	2016-09-09 20:00:00	PDT	347		2016-09-09 23:05:37
USGS	12082500	NISQUALLY RIVER NEAR NATIONAL, WA	150764	00065	2016-09-09 20:00:00	PDT	3.89		2016-09-09 23:05:37
USGS	12082500	NISQUALLY RIVER NEAR NATIONAL, WA	150765	00045	2016-09-09 20:00:00	PDT	0.00		2016-09-09 23:05:37
USGS	12082500	NISQUALLY RIVER NEAR NATIONAL, WA	150766	00020	2016-09-09 20:00:00	PDT	15.5		2016-09-09 23:05:37
USGS	12082500	NISQUALLY RIVER NEAR NATIONAL, WA	150769	00021	2016-09-09 20:00:00	PDT	59.9		2016-09-09 23:05:37
USGS	12083000	MINERAL CREEK NEAR MINERAL, WA	150772	00060	2016-05-02 16:00:00	PDT	Ssn		2016-09-03 06:50:59
USGS	12083000	MINERAL CREEK NEAR MINERAL, WA	150773	00065	2016-05-02 16:00:00	PDT	Ssn		2016-09-03 06:50:59
USGS	12086000	NISQUALLY RIVER AT LA GRANDE DAM, WA	150776	00060	2016-09-09 19:30:00	PDT	37		2016-09-09 22:41:44
USGS	12086000	NISQUALLY RIVER AT LA GRANDE DAM, WA	150779	00065	2016-09-09 19:30:00	PDT	0.22		2016-09-09 22:41:44
USGS	12086500	NISQUALLY RIVER AT LA GRANDE, WA	150782	00060	2016-09-09 20:00:00	PDT	778		2016-09-09 23:05:37
USGS	12086500	NISQUALLY RIVER AT LA GRANDE, WA	150783	00065	2016-09-09 20:00:00	PDT	3.40		2016-09-09 23:05:37
USGS	12087000	MASHEL RIVER NEAR LA GRANDE, WA	150784	00060	2016-09-09 19:45:00	PDT	23		2016-09-09 22:59:23
USGS	12087000	MASHEL RIVER NEAR LA GRANDE, WA	150785	00065	2016-09-09 19:45:00	PDT	2.56		2016-09-09 22:59:23
USGS	12088000	OHOP CREEK NEAR EATONVILLE, WA	150788	00060	2016-09-09 19:30:00	PDT	12		2016-09-09 22:37:24
USGS	12088000	OHOP CREEK NEAR EATONVILLE, WA	150789	00065	2016-09-09 19:30:00	PDT	1.88		2016-09-09 22:37:24
USGS	12089208	CENTRALIA POWER CANAL NEAR MCKENNA, WA	150792	00060	2016-09-09 20:00:00	PDT	241		2016-09-09 23:05:10
USGS	12089208	CENTRALIA POWER CANAL NEAR MCKENNA, WA	150793	00065	2016-09-09 20:00:00	PDT	11.94		2016-09-09 23:05:10
USGS	12089500	NISQUALLY RIVER AT MCKENNA, WA	150798	00060	2016-09-09 20:00:00	PDT	545		2016-09-09 23:05:10
USGS	12089500	NISQUALLY RIVER AT MCKENNA, WA	150799	00065	2016-09-09 20:00:00	PDT	1.24		2016-09-09 23:05:10
USGS	12090400	NORTH FORK CLOVER CREEK NEAR PARKLAND, WA	150802	00060	2016-09-09 20:15:00	PDT	0.00		2016-09-09 23:29:23
USGS	12090400	NORTH FORK CLOVER CREEK NEAR PARKLAND, WA	150803	00065	2016-09-09 20:15:00	PDT	4.12		2016-09-09 23:29:23
USGS	12090500	CLOVER CREEK NEAR TILLICUM, WA	150808	00060	2016-09-09 19:45:00	PDT	3.9		2016-09-09 22:55:22
USGS	12090500	CLOVER CREEK NEAR TILLICUM, WA	150809	00065	2016-09-09 19:45:00	PDT	14.50		2016-09-09 22:55:22
USGS	12091100	FLETT CREEK AT TACOMA, WA	150814	00060	2016-09-09 19:45:00	PDT	7.1		2016-09-09 23:05:10
USGS	12091100	FLETT CREEK AT TACOMA, WA	150815	00065	2016-09-09 19:45:00	PDT	8.41		2016-09-09 23:05:10
USGS	12091200	LEACH CREEK NEAR FIRCREST, WA	150818	00060	2016-09-09 19:45:00	PDT	3.4		2016-09-09 22:59:23
USGS	12091200	LEACH CREEK NEAR FIRCREST, WA	150819	00065	2016-09-09 19:45:00	PDT	1.08		2016-09-09 22:59:23
USGS	12091290	LEACH CR AT MEADOW PARK GC AT UNIVERSITY PLACE, WA	150822	00060	2016-05-03 09:30:00	PDT	Ssn		2016-09-03 07:35:27
USGS	12091290	LEACH CR AT MEADOW PARK GC AT UNIVERSITY PLACE, WA	150823	00065	2016-05-03 09:30:00	PDT	Ssn		2016-09-03 07:35:27
USGS	12092000	PUYALLUP RIVER NEAR ELECTRON, WA	150830	00060	2016-09-09 20:15:00	PDT	380		2016-09-09 23:25:24
USGS	12092000	PUYALLUP RIVER NEAR ELECTRON, WA	150831	00065	2016-09-09 20:15:00	PDT	4.10		2016-09-09 23:25:24
USGS	12092000	PUYALLUP RIVER NEAR ELECTRON, WA	150832	00045	2016-09-09 20:15:00	PDT	0.00		2016-09-09 23:25:24
USGS	12092000	PUYALLUP RIVER NEAR ELECTRON, WA	150836	00021	2016-09-09 20:15:00	PDT	54.9		2016-09-09 23:25:24
USGS	12093500	PUYALLUP RIVER NEAR ORTING, WA	150837	00060	2016-09-09 19:45:00	PDT	257		2016-09-09 22:57:22
USGS	12093500	PUYALLUP RIVER NEAR ORTING, WA	150838	00065	2016-09-09 19:45:00	PDT	4.14		2016-09-09 22:57:22
USGS	12094000	CARBON RIVER NEAR FAIRFAX, WA	150841	00045	2016-09-09 20:00:00	PDT	0.00		2016-09-09 23:05:10
USGS	12094000	CARBON RIVER NEAR FAIRFAX, WA	150842	00020	2016-09-09 20:00:00	PDT	13.6		2016-09-09 23:05:10
USGS	12094000	CARBON RIVER NEAR FAIRFAX, WA	150845	00060	2016-09-09 20:00:00	PDT	160		2016-09-09 23:05:10
USGS	12094000	CARBON RIVER NEAR FAIRFAX, WA	150846	00065	2016-09-09 20:00:00	PDT	6.53		2016-09-09 23:05:10
USGS	12094000	CARBON RIVER NEAR FAIRFAX, WA	150847	00021	2016-09-09 20:00:00	PDT	56.5		2016-09-09 23:05:10
USGS	12095000	SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA	150848	00060	2016-09-09 19:45:00	PDT	41		2016-09-09 22:55:22
USGS	12095000	SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA	150849	00065	2016-09-09 19:45:00	PDT	24.08		2016-09-09 22:55:22
USGS	12095000	SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA	150852	00020	2016-09-09 19:45:00	PDT	16.5		2016-09-09 22:55:22
USGS	12095000	SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA	150853	00045	2016-09-09 19:45:00	PDT	0.00		2016-09-09 22:55:22
USGS	12095000	SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA	150854	00021	2016-09-09 19:45:00	PDT	61.7		2016-09-09 22:55:22
USGS	12096500	PUYALLUP RIVER AT ALDERTON, WA	150855	00060	2016-09-09 19:45:00	PDT	458		2016-09-09 22:51:34
USGS	12096500	PUYALLUP RIVER AT ALDERTON, WA	150856	00065	2016-09-09 19:45:00	PDT	45.68		2016-09-09 22:51:34
USGS	12096505	PUYALLUP RIVER AT E MAIN BRIDGE AT PUYALLUP, WA	150859	00060	2016-05-03 13:30:00	PDT	Ssn		2016-09-03 08:03:50
USGS	12096505	PUYALLUP RIVER AT E MAIN BRIDGE AT PUYALLUP, WA	150860	00065	2016-05-03 13:30:00	PDT	Ssn		2016-09-03 08:03:50
USGS	12096865	HUCKLEBERRY CREEK NEAR GREENWATER, WA	150863	00060	2016-09-09 19:30:00	PDT	46		2016-09-09 22:35:26
USGS	12096865	HUCKLEBERRY CREEK NEAR GREENWATER, WA	150864	00065	2016-09-09 19:30:00	PDT	38.04		2016-09-09 22:35:26
USGS	12097500	GREENWATER RIVER AT GREENWATER, WA	150867	00060	2016-09-09 19:45:00	PDT	36		2016-09-09 22:53:31
